#wl 	 flux 	 err 
4566.674316 	 7.945168e-16 	 1.975460e-17 
4567.724609 	 7.760165e-16 	 1.937896e-17 
4568.777832 	 7.892560e-16 	 1.968542e-17 
4569.829102 	 8.128300e-16 	 1.995984e-17 
4570.882812 	 8.143875e-16 	 2.007135e-17 
4571.934082 	 7.949898e-16 	 1.974110e-17 
4572.988770 	 7.763222e-16 	 1.936006e-17 
4574.040527 	 7.976953e-16 	 1.985032e-17 
4575.092773 	 8.022972e-16 	 1.955536e-17 
4576.147949 	 7.820813e-16 	 1.966705e-17 
4577.200684 	 7.942170e-16 	 1.959486e-17 
4578.255859 	 7.979803e-16 	 1.967147e-17 
4579.309082 	 7.776845e-16 	 1.951588e-17 
4580.365234 	 7.889529e-16 	 1.958820e-17 
4581.418945 	 7.955434e-16 	 1.965019e-17 
4582.473145 	 7.784299e-16 	 1.948914e-17 
4583.529785 	 7.786618e-16 	 1.950099e-17 
4584.583984 	 7.974689e-16 	 1.958791e-17 
4585.641113 	 7.906409e-16 	 1.962229e-17 
4586.696289 	 7.725866e-16 	 1.930924e-17 
4587.753906 	 7.817354e-16 	 1.942712e-17 
4588.809082 	 7.929838e-16 	 1.951553e-17 
4589.864746 	 7.701134e-16 	 1.941087e-17 
4590.923340 	 8.139301e-16 	 1.982786e-17 
4591.979492 	 7.918766e-16 	 1.971250e-17 
4593.038574 	 7.816144e-16 	 1.947107e-17 
4594.095215 	 7.807576e-16 	 1.935270e-17 
4595.154297 	 7.738510e-16 	 1.927621e-17 
4596.211426 	 7.760791e-16 	 1.929104e-17 
4597.269043 	 7.623929e-16 	 1.902576e-17 
4598.329102 	 7.734261e-16 	 1.934888e-17 
4599.386719 	 7.681396e-16 	 1.909058e-17 
4600.447266 	 7.547488e-16 	 1.904092e-17 
4601.505859 	 7.520160e-16 	 1.872870e-17 
4602.566895 	 7.596097e-16 	 1.901656e-17 
4603.625488 	 7.765095e-16 	 1.930467e-17 
4604.684570 	 7.567612e-16 	 1.892930e-17 
4605.746582 	 7.700001e-16 	 1.928666e-17 
4606.806152 	 7.764388e-16 	 1.915650e-17 
4607.868652 	 7.630495e-16 	 1.919328e-17 
4608.928711 	 7.735774e-16 	 1.919582e-17 
4609.991211 	 7.534744e-16 	 1.902561e-17 
4611.051758 	 7.564618e-16 	 1.913778e-17 
4612.112793 	 7.680743e-16 	 1.918709e-17 
4613.176270 	 7.662548e-16 	 1.928539e-17 
4614.237305 	 7.695003e-16 	 1.928145e-17 
4615.301270 	 7.931564e-16 	 1.957488e-17 
4616.363281 	 7.586578e-16 	 1.917545e-17 
4617.427734 	 7.605446e-16 	 1.907890e-17 
4618.489746 	 7.577378e-16 	 1.910577e-17 
4619.552246 	 7.732985e-16 	 1.936670e-17 
4620.617676 	 7.832329e-16 	 1.924878e-17 
4621.680664 	 7.381619e-16 	 1.889919e-17 
4622.746582 	 7.657278e-16 	 1.896876e-17 
4623.809570 	 7.438955e-16 	 1.884419e-17 
4624.875977 	 7.436276e-16 	 1.872891e-17 
4625.939941 	 7.511999e-16 	 1.883686e-17 
4627.004395 	 7.512456e-16 	 1.887892e-17 
4628.071289 	 7.622952e-16 	 1.893619e-17 
4629.135742 	 7.369369e-16 	 1.883848e-17 
4630.203125 	 7.695538e-16 	 1.902550e-17 
4631.268555 	 7.594396e-16 	 1.913211e-17 
4632.336426 	 7.519816e-16 	 1.888947e-17 
4633.402344 	 7.682689e-16 	 1.911333e-17 
4634.467773 	 7.490571e-16 	 1.896324e-17 
4635.536621 	 7.574074e-16 	 1.901477e-17 
4636.603027 	 7.688118e-16 	 1.909956e-17 
4637.672363 	 7.616904e-16 	 1.912330e-17 
4638.739258 	 7.483230e-16 	 1.878799e-17 
4639.809082 	 7.426002e-16 	 1.875262e-17 
4640.876465 	 7.438978e-16 	 1.873953e-17 
4641.943848 	 7.509287e-16 	 1.882199e-17 
4643.014160 	 7.559848e-16 	 1.900712e-17 
4644.082520 	 7.565860e-16 	 1.884328e-17 
4645.153320 	 7.474862e-16 	 1.881281e-17 
4646.222168 	 7.473912e-16 	 1.868845e-17 
4647.293457 	 7.694942e-16 	 1.915111e-17 
4648.362305 	 7.467807e-16 	 1.867780e-17 
4649.431641 	 7.377729e-16 	 1.861741e-17 
4650.503906 	 7.303523e-16 	 1.834044e-17 
4651.573730 	 7.376195e-16 	 1.866249e-17 
4652.646484 	 7.520488e-16 	 1.872371e-17 
4653.716797 	 7.414151e-16 	 1.865997e-17 
4654.790039 	 7.359826e-16 	 1.851416e-17 
4655.860840 	 7.436782e-16 	 1.874299e-17 
4656.934570 	 7.522148e-16 	 1.874855e-17 
4658.005859 	 7.563826e-16 	 1.905615e-17 
4659.077148 	 7.501577e-16 	 1.870814e-17 
4660.151855 	 7.376929e-16 	 1.870106e-17 
4661.223633 	 7.549156e-16 	 1.889651e-17 
4662.298340 	 7.368940e-16 	 1.863027e-17 
4663.371094 	 7.358007e-16 	 1.865527e-17 
4664.446289 	 7.396965e-16 	 1.861202e-17 
4665.519531 	 7.433222e-16 	 1.879602e-17 
4666.592773 	 7.643353e-16 	 1.898719e-17 
4667.668945 	 7.425824e-16 	 1.881964e-17 
4668.742676 	 7.616756e-16 	 1.902964e-17 
4669.819336 	 7.640520e-16 	 1.910571e-17 
4670.893555 	 7.458350e-16 	 1.880011e-17 
4671.970703 	 7.316298e-16 	 1.852555e-17 
4673.045410 	 7.323076e-16 	 1.858892e-17 
4674.120605 	 7.505503e-16 	 1.874147e-17 
4675.198242 	 7.280558e-16 	 1.852740e-17 
4676.273926 	 7.308251e-16 	 1.847479e-17 
4677.352051 	 7.350897e-16 	 1.850276e-17 
4678.428223 	 7.255421e-16 	 1.844986e-17 
4679.507324 	 7.369200e-16 	 1.848196e-17 
4680.583496 	 7.302845e-16 	 1.843450e-17 
4681.660156 	 7.065624e-16 	 1.814735e-17 
4682.739746 	 7.115394e-16 	 1.813606e-17 
4683.817383 	 7.301925e-16 	 1.839730e-17 
4684.897461 	 7.287972e-16 	 1.833015e-17 
4685.975098 	 7.109991e-16 	 1.817915e-17 
4687.055664 	 7.241822e-16 	 1.826874e-17 
4688.133789 	 7.299279e-16 	 1.845080e-17 
4689.212402 	 7.281697e-16 	 1.835328e-17 
4690.293457 	 7.366937e-16 	 1.854144e-17 
4691.372559 	 7.439964e-16 	 1.854375e-17 
4692.454590 	 7.237585e-16 	 1.830322e-17 
4693.534180 	 7.166175e-16 	 1.814957e-17 
4694.616211 	 7.215385e-16 	 1.826938e-17 
4695.696289 	 7.284663e-16 	 1.837963e-17 
4696.776367 	 7.335132e-16 	 1.844671e-17 
4697.859375 	 7.200253e-16 	 1.822842e-17 
4698.940430 	 6.931733e-16 	 1.789790e-17 
4700.023926 	 7.419555e-16 	 1.844081e-17 
4701.104980 	 7.298597e-16 	 1.839723e-17 
4702.188965 	 7.165774e-16 	 1.816608e-17 
4703.270996 	 7.226241e-16 	 1.819693e-17 
4704.353027 	 7.235447e-16 	 1.822983e-17 
4705.437500 	 7.066682e-16 	 1.796097e-17 
4706.520020 	 7.002602e-16 	 1.792066e-17 
4707.605469 	 7.108758e-16 	 1.797878e-17 
4708.688477 	 7.035509e-16 	 1.801509e-17 
4709.774414 	 7.141803e-16 	 1.801626e-17 
4710.857910 	 7.327685e-16 	 1.835130e-17 
4711.941406 	 7.040741e-16 	 1.799269e-17 
4713.028320 	 7.191662e-16 	 1.816511e-17 
4714.112305 	 7.029711e-16 	 1.793078e-17 
4715.199219 	 7.024845e-16 	 1.797227e-17 
4716.284180 	 7.117611e-16 	 1.801330e-17 
4717.371582 	 7.091815e-16 	 1.801644e-17 
4718.457031 	 7.012514e-16 	 1.786374e-17 
4719.542480 	 6.902500e-16 	 1.762529e-17 
4720.630859 	 7.030306e-16 	 1.808865e-17 
4721.716797 	 7.182046e-16 	 1.811810e-17 
4722.805664 	 7.139053e-16 	 1.814228e-17 
4723.892090 	 7.040696e-16 	 1.790986e-17 
4724.981445 	 7.185833e-16 	 1.816544e-17 
4726.068359 	 7.227564e-16 	 1.822259e-17 
4727.155273 	 6.905701e-16 	 1.776894e-17 
4728.245605 	 6.951629e-16 	 1.765314e-17 
4729.333496 	 7.059048e-16 	 1.803380e-17 
4730.423828 	 6.943715e-16 	 1.777017e-17 
4731.512207 	 6.955135e-16 	 1.784913e-17 
4732.603027 	 6.983107e-16 	 1.791663e-17 
4733.691895 	 7.108704e-16 	 1.789804e-17 
4734.780762 	 7.045341e-16 	 1.808157e-17 
4735.872559 	 6.903176e-16 	 1.756225e-17 
4736.962402 	 6.837009e-16 	 1.762786e-17 
4738.054688 	 6.827169e-16 	 1.755870e-17 
4739.144531 	 6.998288e-16 	 1.787964e-17 
4740.237305 	 7.121813e-16 	 1.809015e-17 
4741.327637 	 6.883583e-16 	 1.769633e-17 
4742.421387 	 6.721589e-16 	 1.736600e-17 
4743.512207 	 6.832626e-16 	 1.762994e-17 
4744.603516 	 6.804881e-16 	 1.756299e-17 
4745.697266 	 6.747438e-16 	 1.741802e-17 
4746.789062 	 6.826120e-16 	 1.777568e-17 
4747.883789 	 7.008179e-16 	 1.778240e-17 
4748.976074 	 6.782470e-16 	 1.766489e-17 
4750.071289 	 6.472985e-16 	 1.694157e-17 
4751.164062 	 6.915879e-16 	 1.770531e-17 
4752.256836 	 6.779145e-16 	 1.748968e-17 
4753.352539 	 6.658430e-16 	 1.731210e-17 
4754.446289 	 6.598666e-16 	 1.716614e-17 
4755.542480 	 6.571013e-16 	 1.712564e-17 
4756.636719 	 6.548090e-16 	 1.703785e-17 
4757.733398 	 6.563457e-16 	 1.710485e-17 
4758.828125 	 6.846664e-16 	 1.760188e-17 
4759.922852 	 6.603835e-16 	 1.695504e-17 
4761.020508 	 6.510777e-16 	 1.714217e-17 
4762.115723 	 6.529838e-16 	 1.673804e-17 
4763.213867 	 6.480780e-16 	 1.696453e-17 
4764.309570 	 6.528403e-16 	 1.689519e-17 
4765.408203 	 6.420075e-16 	 1.673274e-17 
4766.504395 	 6.407778e-16 	 1.680732e-17 
4767.601074 	 6.523771e-16 	 1.684844e-17 
4768.700195 	 6.643082e-16 	 1.718401e-17 
4769.797363 	 6.603881e-16 	 1.694457e-17 
4770.897461 	 6.420061e-16 	 1.671079e-17 
4771.995117 	 6.486542e-16 	 1.684232e-17 
4773.095215 	 6.436081e-16 	 1.664284e-17 
4774.193359 	 6.449290e-16 	 1.687052e-17 
4775.291504 	 6.560657e-16 	 1.686878e-17 
4776.392578 	 6.557046e-16 	 1.696334e-17 
4777.491699 	 6.312659e-16 	 1.654955e-17 
4778.593262 	 6.304441e-16 	 1.652488e-17 
4779.692383 	 6.539796e-16 	 1.689531e-17 
4780.794922 	 6.507104e-16 	 1.694235e-17 
4781.894531 	 6.373711e-16 	 1.654360e-17 
4782.994629 	 6.440452e-16 	 1.678766e-17 
4784.097656 	 6.555011e-16 	 1.691667e-17 
4785.198242 	 6.359266e-16 	 1.645949e-17 
4786.301758 	 6.304873e-16 	 1.664820e-17 
4787.402832 	 6.232098e-16 	 1.593679e-17 
4788.506836 	 6.179965e-16 	 1.653743e-17 
4789.608398 	 6.233660e-16 	 1.609632e-17 
4790.709961 	 6.249160e-16 	 1.637171e-17 
4791.814941 	 6.050680e-16 	 1.599626e-17 
4792.916992 	 6.207899e-16 	 1.613955e-17 
4794.022461 	 6.279597e-16 	 1.649235e-17 
4795.125488 	 6.093412e-16 	 1.591761e-17 
4796.230957 	 5.912253e-16 	 1.578407e-17 
4797.334473 	 5.979409e-16 	 1.582431e-17 
4798.437988 	 5.899622e-16 	 1.569132e-17 
4799.544434 	 5.950465e-16 	 1.572292e-17 
4800.648926 	 5.794683e-16 	 1.549112e-17 
4801.755859 	 5.876941e-16 	 1.559019e-17 
4802.860352 	 6.194498e-16 	 1.609174e-17 
4803.967773 	 5.932816e-16 	 1.565413e-17 
4805.073242 	 5.617832e-16 	 1.513050e-17 
4806.178223 	 5.960250e-16 	 1.577046e-17 
4807.286621 	 5.914564e-16 	 1.555446e-17 
4808.392578 	 5.727210e-16 	 1.539822e-17 
4809.501465 	 5.772676e-16 	 1.531622e-17 
4810.607910 	 5.635186e-16 	 1.514598e-17 
4811.717285 	 5.528458e-16 	 1.490603e-17 
4812.824219 	 5.488355e-16 	 1.485792e-17 
4813.931152 	 5.590221e-16 	 1.502068e-17 
4815.041504 	 5.530462e-16 	 1.493418e-17 
4816.148926 	 5.314724e-16 	 1.456338e-17 
4817.259766 	 5.404700e-16 	 1.469537e-17 
4818.367676 	 5.531133e-16 	 1.502074e-17 
4819.479004 	 5.318994e-16 	 1.436782e-17 
4820.587891 	 5.273762e-16 	 1.469982e-17 
4821.696777 	 5.390868e-16 	 1.452043e-17 
4822.808594 	 5.295374e-16 	 1.458607e-17 
4823.917969 	 5.006833e-16 	 1.414865e-17 
4825.030273 	 5.433838e-16 	 1.466703e-17 
4826.140137 	 5.319185e-16 	 1.456406e-17 
4827.253418 	 5.060419e-16 	 1.403301e-17 
4828.363770 	 5.059501e-16 	 1.406809e-17 
4829.477051 	 5.220933e-16 	 1.427131e-17 
4830.588379 	 5.183811e-16 	 1.421233e-17 
4831.699219 	 4.930569e-16 	 1.377766e-17 
4832.813477 	 4.861023e-16 	 1.371857e-17 
4833.925293 	 4.766407e-16 	 1.346702e-17 
4835.040039 	 4.631068e-16 	 1.324561e-17 
4836.152344 	 4.618931e-16 	 1.323466e-17 
4837.267578 	 4.733683e-16 	 1.330781e-17 
4838.380371 	 4.617356e-16 	 1.326048e-17 
4839.493652 	 4.706522e-16 	 1.317744e-17 
4840.609375 	 4.417622e-16 	 1.286247e-17 
4841.723145 	 4.174710e-16 	 1.246648e-17 
4842.839355 	 4.287947e-16 	 1.247985e-17 
4843.953613 	 4.244846e-16 	 1.246611e-17 
4845.070801 	 4.265641e-16 	 1.252326e-17 
4846.185059 	 4.230497e-16 	 1.233416e-17 
4847.300293 	 4.175180e-16 	 1.234504e-17 
4848.417969 	 4.049094e-16 	 1.208567e-17 
4849.533203 	 3.915627e-16 	 1.186212e-17 
4850.651367 	 3.921612e-16 	 1.176483e-17 
4851.767578 	 3.767140e-16 	 1.157846e-17 
4852.886230 	 3.778594e-16 	 1.152294e-17 
4854.002441 	 3.796009e-16 	 1.160925e-17 
4855.119141 	 3.748164e-16 	 1.158901e-17 
4856.238770 	 3.635370e-16 	 1.115458e-17 
4857.355957 	 3.479279e-16 	 1.106246e-17 
4858.476074 	 3.517989e-16 	 1.102934e-17 
4859.593750 	 3.531765e-16 	 1.095387e-17 
4860.714355 	 3.284159e-16 	 1.050374e-17 
4861.832520 	 3.052966e-16 	 1.013908e-17 
4862.951172 	 2.955137e-16 	 9.848188e-18 
4864.072266 	 2.821157e-16 	 9.779415e-18 
4865.191406 	 3.255439e-16 	 1.038476e-17 
4866.313477 	 3.437270e-16 	 1.074049e-17 
4867.432617 	 3.362698e-16 	 1.068813e-17 
4868.555176 	 3.376424e-16 	 1.075333e-17 
4869.675293 	 3.522842e-16 	 1.099858e-17 
4870.795410 	 3.532039e-16 	 1.104870e-17 
4871.918945 	 3.644411e-16 	 1.116380e-17 
4873.039551 	 3.632779e-16 	 1.122769e-17 
4874.163086 	 3.739025e-16 	 1.127894e-17 
4875.284668 	 3.813936e-16 	 1.160248e-17 
4876.408691 	 3.801651e-16 	 1.139897e-17 
4877.530762 	 3.974937e-16 	 1.187255e-17 
4878.652832 	 4.050178e-16 	 1.199026e-17 
4879.777832 	 4.192322e-16 	 1.220675e-17 
4880.900391 	 4.199996e-16 	 1.223247e-17 
4882.025879 	 4.154460e-16 	 1.220094e-17 
4883.148926 	 4.175937e-16 	 1.210704e-17 
4884.274902 	 4.239979e-16 	 1.234959e-17 
4885.398438 	 4.501378e-16 	 1.272104e-17 
4886.522461 	 4.303054e-16 	 1.247774e-17 
4887.649414 	 4.462057e-16 	 1.268885e-17 
4888.773438 	 4.705294e-16 	 1.319525e-17 
4889.900879 	 4.638411e-16 	 1.306047e-17 
4891.025879 	 4.641188e-16 	 1.301114e-17 
4892.153809 	 4.552046e-16 	 1.289493e-17 
4893.279297 	 4.718174e-16 	 1.317848e-17 
4894.404785 	 4.766465e-16 	 1.331811e-17 
4895.533691 	 4.810341e-16 	 1.338683e-17 
4896.659668 	 4.934548e-16 	 1.350875e-17 
4897.789062 	 4.835316e-16 	 1.342793e-17 
4898.915527 	 4.787622e-16 	 1.328409e-17 
4900.045410 	 4.987602e-16 	 1.367769e-17 
4901.172363 	 4.968837e-16 	 1.356404e-17 
4902.299805 	 4.879669e-16 	 1.354602e-17 
4903.430664 	 4.970503e-16 	 1.358211e-17 
4904.558594 	 5.016293e-16 	 1.363418e-17 
4905.689453 	 4.870604e-16 	 1.357705e-17 
4906.817871 	 5.187901e-16 	 1.387031e-17 
4907.949707 	 5.144774e-16 	 1.390894e-17 
4909.078613 	 5.048032e-16 	 1.379549e-17 
4910.208008 	 5.240541e-16 	 1.404645e-17 
4911.340332 	 5.212491e-16 	 1.408252e-17 
4912.470215 	 5.336178e-16 	 1.416454e-17 
4913.603027 	 5.303842e-16 	 1.427036e-17 
4914.733398 	 5.464435e-16 	 1.451454e-17 
4915.866699 	 5.449264e-16 	 1.433764e-17 
4916.997559 	 5.224809e-16 	 1.423252e-17 
4918.131348 	 5.493251e-16 	 1.450397e-17 
4919.262695 	 5.520803e-16 	 1.461089e-17 
4920.394531 	 5.449930e-16 	 1.449216e-17 
4921.528809 	 5.333604e-16 	 1.413764e-17 
4922.661133 	 5.324300e-16 	 1.426795e-17 
4923.796387 	 5.427022e-16 	 1.427687e-17 
4924.929199 	 5.451452e-16 	 1.442191e-17 
4926.064941 	 5.611391e-16 	 1.476314e-17 
4927.197754 	 5.763009e-16 	 1.483360e-17 
4928.331543 	 5.572631e-16 	 1.474957e-17 
4929.467773 	 5.499871e-16 	 1.436540e-17 
4930.602051 	 5.685522e-16 	 1.485463e-17 
4931.738770 	 5.551942e-16 	 1.455303e-17 
4932.873535 	 5.738168e-16 	 1.490010e-17 
4934.010742 	 5.565163e-16 	 1.463629e-17 
4935.145996 	 5.601958e-16 	 1.461668e-17 
4936.281250 	 5.633142e-16 	 1.474855e-17 
4937.419434 	 5.538964e-16 	 1.454698e-17 
4938.555664 	 5.822985e-16 	 1.499096e-17 
4939.694336 	 5.669405e-16 	 1.476211e-17 
4940.830566 	 5.765003e-16 	 1.499484e-17 
4941.970215 	 5.796565e-16 	 1.487229e-17 
4943.106934 	 5.775384e-16 	 1.499935e-17 
4944.244141 	 5.815294e-16 	 1.498534e-17 
4945.384277 	 5.740041e-16 	 1.485862e-17 
4946.521973 	 5.646572e-16 	 1.470782e-17 
4947.662598 	 5.672146e-16 	 1.469299e-17 
4948.800781 	 5.586311e-16 	 1.456684e-17 
4949.941895 	 5.589333e-16 	 1.460022e-17 
4951.080566 	 5.784249e-16 	 1.483488e-17 
4952.219727 	 5.827682e-16 	 1.498028e-17 
4953.361816 	 5.812635e-16 	 1.491529e-17 
4954.500977 	 5.629370e-16 	 1.465972e-17 
4955.643555 	 5.726417e-16 	 1.485211e-17 
4956.783691 	 5.876377e-16 	 1.497516e-17 
4957.926758 	 5.777617e-16 	 1.491982e-17 
4959.067383 	 5.721093e-16 	 1.482244e-17 
4960.208008 	 5.928217e-16 	 1.510210e-17 
4961.352051 	 5.976726e-16 	 1.519223e-17 
4962.493164 	 5.753719e-16 	 1.475065e-17 
4963.637695 	 5.619360e-16 	 1.470423e-17 
4964.779297 	 5.805929e-16 	 1.484174e-17 
4965.924316 	 5.998158e-16 	 1.525805e-17 
4967.066895 	 5.855401e-16 	 1.495228e-17 
4968.209473 	 5.869403e-16 	 1.497941e-17 
4969.354980 	 5.745967e-16 	 1.493136e-17 
4970.498047 	 5.758336e-16 	 1.474302e-17 
4971.644531 	 5.938810e-16 	 1.518216e-17 
4972.788086 	 5.693593e-16 	 1.467971e-17 
4973.935059 	 5.735604e-16 	 1.480239e-17 
4975.079102 	 5.794506e-16 	 1.481375e-17 
4976.223633 	 5.774643e-16 	 1.486423e-17 
4977.371094 	 5.866229e-16 	 1.496441e-17 
4978.516113 	 5.918944e-16 	 1.497966e-17 
4979.664062 	 5.558587e-16 	 1.458576e-17 
4980.809570 	 5.798275e-16 	 1.479876e-17 
4981.958496 	 5.969393e-16 	 1.516671e-17 
4983.104492 	 5.922513e-16 	 1.507665e-17 
4984.250977 	 5.811519e-16 	 1.494821e-17 
4985.400391 	 5.773521e-16 	 1.480701e-17 
4986.546875 	 5.803243e-16 	 1.485406e-17 
4987.696777 	 5.852199e-16 	 1.499139e-17 
4988.844238 	 6.005968e-16 	 1.518510e-17 
4989.994629 	 5.968989e-16 	 1.515104e-17 
4991.142578 	 5.831791e-16 	 1.492430e-17 
4992.291016 	 5.798601e-16 	 1.486751e-17 
4993.441895 	 5.842431e-16 	 1.494527e-17 
4994.590820 	 5.962991e-16 	 1.508047e-17 
4995.742676 	 5.622323e-16 	 1.446615e-17 
4996.892090 	 5.738418e-16 	 1.474566e-17 
4998.043945 	 5.936932e-16 	 1.494764e-17 
4999.193848 	 5.731457e-16 	 1.468467e-17 
5000.343750 	 5.742091e-16 	 1.469056e-17 
5001.497070 	 5.795134e-16 	 1.482633e-17 
5002.647461 	 5.926234e-16 	 1.484819e-17 
5003.801270 	 5.873267e-16 	 1.495219e-17 
5004.952148 	 5.787732e-16 	 1.467339e-17 
5006.106445 	 5.825003e-16 	 1.480457e-17 
5007.258301 	 5.796389e-16 	 1.472132e-17 
5008.412598 	 5.830029e-16 	 1.475295e-17 
5009.564941 	 5.814980e-16 	 1.474046e-17 
5010.717285 	 5.687985e-16 	 1.458778e-17 
5011.873047 	 5.819324e-16 	 1.477055e-17 
5013.025879 	 6.041777e-16 	 1.497030e-17 
5014.181641 	 5.619169e-16 	 1.455066e-17 
5015.335449 	 5.778554e-16 	 1.458723e-17 
5016.491699 	 5.830007e-16 	 1.473788e-17 
5017.645996 	 5.749349e-16 	 1.463157e-17 
5018.800293 	 5.828600e-16 	 1.476706e-17 
5019.957520 	 5.970261e-16 	 1.494079e-17 
5021.112305 	 5.762629e-16 	 1.467094e-17 
5022.270020 	 5.886206e-16 	 1.479704e-17 
5023.425781 	 5.847683e-16 	 1.476118e-17 
5024.583984 	 5.799128e-16 	 1.471344e-17 
5025.739746 	 5.791346e-16 	 1.462026e-17 
5026.895996 	 5.804898e-16 	 1.472175e-17 
5028.055176 	 5.892971e-16 	 1.476701e-17 
5029.211914 	 5.798940e-16 	 1.483113e-17 
5030.371582 	 5.865330e-16 	 1.451431e-17 
5031.528809 	 5.957549e-16 	 1.518413e-17 
5032.688965 	 5.922458e-16 	 1.472817e-17 
5033.847168 	 5.758100e-16 	 1.461253e-17 
5035.004883 	 5.625359e-16 	 1.439600e-17 
5036.166016 	 5.766392e-16 	 1.448669e-17 
5037.324707 	 5.705620e-16 	 1.450191e-17 
5038.486328 	 5.601978e-16 	 1.431704e-17 
5039.645508 	 5.695599e-16 	 1.450135e-17 
5040.807617 	 5.848506e-16 	 1.460715e-17 
5041.966797 	 5.696683e-16 	 1.447099e-17 
5043.126953 	 5.703362e-16 	 1.443903e-17 
5044.290039 	 5.671366e-16 	 1.438749e-17 
5045.450195 	 5.686753e-16 	 1.442351e-17 
5046.613770 	 5.734245e-16 	 1.450606e-17 
5047.774902 	 5.704511e-16 	 1.440431e-17 
5048.938965 	 5.584887e-16 	 1.423670e-17 
5050.100098 	 5.545046e-16 	 1.416907e-17 
5051.262207 	 5.690470e-16 	 1.430631e-17 
5052.426758 	 5.581315e-16 	 1.432276e-17 
5053.589355 	 5.563157e-16 	 1.410382e-17 
5054.754395 	 5.832054e-16 	 1.467966e-17 
5055.917480 	 5.743845e-16 	 1.448916e-17 
5057.083008 	 5.673435e-16 	 1.436584e-17 
5058.246582 	 5.748647e-16 	 1.451160e-17 
5059.410156 	 5.781419e-16 	 1.453434e-17 
5060.577148 	 5.771444e-16 	 1.455771e-17 
5061.741211 	 5.769841e-16 	 1.454874e-17 
5062.908203 	 5.701830e-16 	 1.441464e-17 
5064.073242 	 5.654399e-16 	 1.430094e-17 
5065.240723 	 5.562099e-16 	 1.419643e-17 
5066.406250 	 5.686682e-16 	 1.437914e-17 
5067.571777 	 5.797356e-16 	 1.453947e-17 
5068.740234 	 5.677212e-16 	 1.428691e-17 
5069.906250 	 5.633039e-16 	 1.434483e-17 
5071.075195 	 5.688281e-16 	 1.441921e-17 
5072.241699 	 5.754733e-16 	 1.442843e-17 
5073.411621 	 5.628892e-16 	 1.429748e-17 
5074.578613 	 5.610281e-16 	 1.418864e-17 
5075.746094 	 5.780322e-16 	 1.452027e-17 
5076.916504 	 5.627960e-16 	 1.420705e-17 
5078.084473 	 5.584095e-16 	 1.422650e-17 
5079.255371 	 5.443257e-16 	 1.385895e-17 
5080.423828 	 5.583784e-16 	 1.418916e-17 
5081.595703 	 5.692739e-16 	 1.429895e-17 
5082.764648 	 5.533085e-16 	 1.417541e-17 
5083.933594 	 5.640372e-16 	 1.430581e-17 
5085.105957 	 5.714710e-16 	 1.454265e-17 
5086.275879 	 5.689853e-16 	 1.436173e-17 
5087.448730 	 5.547412e-16 	 1.420794e-17 
5088.619141 	 5.562786e-16 	 1.420840e-17 
5089.792480 	 5.714039e-16 	 1.431252e-17 
5090.963379 	 5.551570e-16 	 1.421342e-17 
5092.134766 	 5.737838e-16 	 1.435486e-17 
5093.309082 	 5.578991e-16 	 1.420875e-17 
5094.480469 	 5.601052e-16 	 1.418662e-17 
5095.655273 	 5.718584e-16 	 1.438809e-17 
5096.827637 	 5.598400e-16 	 1.414000e-17 
5098.002930 	 5.526436e-16 	 1.409645e-17 
5099.175781 	 5.674091e-16 	 1.419397e-17 
5100.351562 	 5.583325e-16 	 1.425959e-17 
5101.524902 	 5.542880e-16 	 1.397194e-17 
5102.698730 	 5.515303e-16 	 1.404052e-17 
5103.875000 	 5.405807e-16 	 1.382099e-17 
5105.049316 	 5.522992e-16 	 1.403601e-17 
5106.226562 	 5.796173e-16 	 1.435031e-17 
5107.401367 	 5.582161e-16 	 1.414731e-17 
5108.579102 	 5.565916e-16 	 1.410664e-17 
5109.754395 	 5.708030e-16 	 1.418783e-17 
5110.929688 	 5.589520e-16 	 1.411775e-17 
5112.108398 	 5.439835e-16 	 1.391221e-17 
5113.284180 	 5.691844e-16 	 1.424477e-17 
5114.463379 	 5.523616e-16 	 1.400392e-17 
5115.640137 	 5.509913e-16 	 1.396273e-17 
5116.819824 	 5.634651e-16 	 1.418271e-17 
5117.996582 	 5.562131e-16 	 1.412283e-17 
5119.174316 	 5.484335e-16 	 1.392110e-17 
5120.354492 	 5.464493e-16 	 1.394985e-17 
5121.532715 	 5.631507e-16 	 1.405307e-17 
5122.713379 	 5.562467e-16 	 1.413857e-17 
5123.892090 	 5.487923e-16 	 1.392961e-17 
5125.073730 	 5.552441e-16 	 1.393972e-17 
5126.252441 	 5.277987e-16 	 1.364143e-17 
5127.432129 	 5.465265e-16 	 1.376445e-17 
5128.614258 	 5.523536e-16 	 1.394811e-17 
5129.793945 	 5.477523e-16 	 1.389146e-17 
5130.977051 	 5.516636e-16 	 1.398829e-17 
5132.157227 	 5.653976e-16 	 1.425180e-17 
5133.340820 	 5.687733e-16 	 1.419387e-17 
5134.521973 	 5.522681e-16 	 1.401241e-17 
5135.703125 	 5.524008e-16 	 1.385639e-17 
5136.887207 	 5.434855e-16 	 1.386285e-17 
5138.068848 	 5.265321e-16 	 1.338089e-17 
5139.253906 	 5.236028e-16 	 1.341934e-17 
5140.436035 	 5.318894e-16 	 1.350154e-17 
5141.621582 	 5.218616e-16 	 1.351644e-17 
5142.804199 	 5.433453e-16 	 1.367233e-17 
5143.987305 	 5.392770e-16 	 1.376440e-17 
