MJD EXP COUNT COUNT_ERROR ONES ONES
59900.810987750076 3.472222222222222e-05 60.573913043478264 8.88819441731559 1.0 1.0
59900.8110224723 3.472222222222222e-05 65.91304347826087 8.54400374531753 1.0 1.0
59900.81105719452 3.472222222222222e-05 55.07826086956522 8.062257748298551 1.0 1.0
59900.811091916745 3.472222222222222e-05 74.07826086956521 9.165151389911681 1.0 1.0
59900.81112663897 3.472222222222222e-05 69.82608695652173 9.16515138991168 1.0 1.0
59900.81116136119 3.472222222222222e-05 76.07826086956521 9.273618495495704 1.0 1.0
59900.811196083414 3.472222222222222e-05 56.91304347826087 7.999999999999999 1.0 1.0
59900.81123080564 3.472222222222222e-05 61.40869565217391 8.774964387392123 1.0 1.0
59900.81126552786 3.472222222222222e-05 60.40869565217391 8.717797887081346 1.0 1.0
59900.81130025008 3.472222222222222e-05 66.6608695652174 8.831760866327848 1.0 1.0
59900.811334972306 3.472222222222222e-05 75.49565217391304 9.165151389911681 1.0 1.0
59900.81136969453 3.472222222222222e-05 62.74782608695652 8.18535277187245 1.0 1.0
59900.81140441675 3.472222222222222e-05 61.82608695652174 8.717797887081348 1.0 1.0
59900.811439138975 3.472222222222222e-05 83.07826086956521 9.643650760992955 1.0 1.0
59900.8114738612 3.472222222222222e-05 57.73913043478261 8.888194417315589 1.0 1.0
59900.81150858342 3.472222222222222e-05 67.16521739130435 8.366600265340756 1.0 1.0
59900.811543305645 3.472222222222222e-05 73.33043478260869 8.88819441731559 1.0 1.0
59900.81157802787 3.472222222222222e-05 57.91304347826087 8.062257748298551 1.0 1.0
59900.81161275009 3.472222222222222e-05 56.66086956521739 8.246211251235321 1.0 1.0
59900.811647472314 3.472222222222222e-05 69.24347826086957 9.055385138137416 1.0 1.0
59900.81168219454 3.472222222222222e-05 48.99130434782609 8.12403840463596 1.0 1.0
59900.81171691676 3.472222222222222e-05 62.07826086956522 8.48528137423857 1.0 1.0
59900.81175163898 3.472222222222222e-05 65.91304347826087 8.54400374531753 1.0 1.0
59900.811786361206 3.472222222222222e-05 63.07826086956522 8.544003745317532 1.0 1.0
59900.81182108343 3.472222222222222e-05 57.243478260869566 8.366600265340756 1.0 1.0
59900.81185580565 3.472222222222222e-05 70.6608695652174 9.055385138137417 1.0 1.0
59900.811890527875 3.472222222222222e-05 80.33043478260869 9.273618495495704 1.0 1.0
59900.8119252501 3.472222222222222e-05 70.16521739130435 8.54400374531753 1.0 1.0
59900.81195997232 3.472222222222222e-05 68.33043478260869 8.602325267042627 1.0 1.0
59900.811994694544 3.472222222222222e-05 59.165217391304346 7.874007874011811 1.0 1.0
59900.81202941677 3.472222222222222e-05 70.33043478260869 8.717797887081346 1.0 1.0
59900.81206413899 3.472222222222222e-05 56.99130434782609 8.602325267042627 1.0 1.0
59900.81209886121 3.472222222222222e-05 60.3304347826087 8.12403840463596 1.0 1.0
59900.81213358344 3.472222222222222e-05 50.495652173913044 7.681145747868608 1.0 1.0
59900.81216830566 3.472222222222222e-05 55.91304347826087 7.937253933193772 1.0 1.0
59900.81220302788 3.472222222222222e-05 65.99130434782609 9.1104335791443 1.0 1.0
59900.812237750106 3.472222222222222e-05 42.82608695652174 7.54983443527075 1.0 1.0
59900.81227247233 3.472222222222222e-05 50.40869565217391 8.12403840463596 1.0 1.0
59900.81230719455 3.472222222222222e-05 56.91304347826087 7.999999999999999 1.0 1.0
59900.812341916775 3.472222222222222e-05 54.243478260869566 8.18535277187245 1.0 1.0
59900.812376639 3.472222222222222e-05 55.243478260869566 8.246211251235321 1.0 1.0
59900.81241136122 3.472222222222222e-05 50.74782608695652 7.416198487095662 1.0 1.0
59900.812446083444 3.472222222222222e-05 71.33043478260869 8.77496438739212 1.0 1.0
59900.81248080567 3.472222222222222e-05 70.74782608695652 8.660254037844386 1.0 1.0
59900.81251552789 3.472222222222222e-05 52.99130434782609 8.366600265340756 1.0 1.0
59900.81255025011 3.472222222222222e-05 50.573913043478264 8.306623862918075 1.0 1.0
59900.81258497234 3.472222222222222e-05 55.74782608695652 7.745966692414834 1.0 1.0
59900.81261969456 3.472222222222222e-05 46.07826086956522 7.483314773547883 1.0 1.0
59900.81265441678 3.472222222222222e-05 68.6608695652174 8.944271909999157 1.0 1.0
59900.812689139006 3.472222222222222e-05 52.66086956521739 8.0 1.0 1.0
59900.81272386123 3.472222222222222e-05 44.495652173913044 7.280109889280518 1.0 1.0
59900.81275858345 3.472222222222222e-05 71.49565217391304 8.94427190999916 1.0 1.0
59900.812793305675 3.472222222222222e-05 54.07826086956522 8.0 1.0 1.0
59900.8128280279 3.472222222222222e-05 52.243478260869566 8.06225774829855 1.0 1.0
59900.81286275012 3.472222222222222e-05 46.66086956521739 7.615773105863909 1.0 1.0
59900.812897472344 3.472222222222222e-05 54.66086956521739 8.12403840463596 1.0 1.0
59900.81293219457 3.472222222222222e-05 59.66086956521739 8.426149773176359 1.0 1.0
59900.81296691679 3.472222222222222e-05 66.91304347826087 8.602325267042627 1.0 1.0
59900.81300163901 3.472222222222222e-05 63.07826086956522 8.544003745317532 1.0 1.0
59900.813036361236 3.472222222222222e-05 49.495652173913044 7.615773105863908 1.0 1.0
59900.81307108346 3.472222222222222e-05 72.33043478260869 8.831760866327848 1.0 1.0
59900.81310580568 3.472222222222222e-05 58.495652173913044 8.185352771872449 1.0 1.0
59900.813140527905 3.472222222222222e-05 60.165217391304346 7.937253933193771 1.0 1.0
59900.81317525013 3.472222222222222e-05 65.91304347826087 8.54400374531753 1.0 1.0
59900.81320997235 3.472222222222222e-05 69.6608695652174 9.0 1.0 1.0
59900.813244694575 3.472222222222222e-05 54.40869565217391 8.366600265340756 1.0 1.0
59900.8132794168 3.472222222222222e-05 45.3304347826087 7.14142842854285 1.0 1.0
59900.81331413902 3.472222222222222e-05 51.91304347826087 7.681145747868608 1.0 1.0
59900.813348861244 3.472222222222222e-05 64.07826086956521 8.602325267042627 1.0 1.0
59900.81338358347 3.472222222222222e-05 54.74782608695652 7.681145747868608 1.0 1.0
59900.81341830569 3.472222222222222e-05 70.49565217391304 8.888194417315589 1.0 1.0
59900.81345302791 3.472222222222222e-05 54.3304347826087 7.745966692414834 1.0 1.0
59900.813487750136 3.472222222222222e-05 74.33043478260869 8.94427190999916 1.0 1.0
59900.81352247236 3.472222222222222e-05 67.49565217391304 8.717797887081348 1.0 1.0
59900.81355719458 3.472222222222222e-05 58.3304347826087 8.0 1.0 1.0
59900.813591916805 3.472222222222222e-05 62.495652173913044 8.426149773176357 1.0 1.0
59900.81362663903 3.472222222222222e-05 54.495652173913044 7.937253933193772 1.0 1.0
59900.81366136125 3.472222222222222e-05 58.74782608695652 7.937253933193772 1.0 1.0
59900.813696083474 3.472222222222222e-05 72.49565217391304 9.0 1.0 1.0
59900.8137308057 3.472222222222222e-05 62.66086956521739 8.602325267042628 1.0 1.0
59900.81376552792 3.472222222222222e-05 64.91304347826087 8.48528137423857 1.0 1.0
59900.813800250144 3.472222222222222e-05 44.3304347826087 7.0710678118654755 1.0 1.0
59900.81383497237 3.472222222222222e-05 61.582608695652176 7.937253933193772 1.0 1.0
59900.81386969459 3.472222222222222e-05 51.82608695652174 8.12403840463596 1.0 1.0
59900.81390441681 3.472222222222222e-05 79.49565217391304 9.38083151964686 1.0 1.0
59900.813939139036 3.472222222222222e-05 71.74782608695652 8.717797887081346 1.0 1.0
59900.81397386126 3.472222222222222e-05 80.91304347826087 9.38083151964686 1.0 1.0
59900.81400858348 3.472222222222222e-05 58.91304347826087 8.12403840463596 1.0 1.0
59900.814043305705 3.472222222222222e-05 66.91304347826087 8.602325267042627 1.0 1.0
59900.81407802793 3.472222222222222e-05 76.33043478260869 9.055385138137417 1.0 1.0
59900.81411275015 3.472222222222222e-05 73.99130434782609 9.539392014169456 1.0 1.0
59900.814147472374 3.472222222222222e-05 57.91304347826087 8.062257748298551 1.0 1.0
59900.8141821946 3.472222222222222e-05 60.91304347826087 8.246211251235321 1.0 1.0
59900.81421691682 3.472222222222222e-05 75.40869565217392 9.539392014169458 1.0 1.0
59900.81425163904 3.472222222222222e-05 81.16521739130435 9.165151389911681 1.0 1.0
59900.81428636127 3.472222222222222e-05 61.495652173913044 8.366600265340756 1.0 1.0
59900.81432108349 3.472222222222222e-05 54.495652173913044 7.937253933193772 1.0 1.0
59900.81435580571 3.472222222222222e-05 62.495652173913044 8.426149773176357 1.0 1.0
59900.814390527936 3.472222222222222e-05 68.6608695652174 8.944271909999157 1.0 1.0
59900.81442525016 3.472222222222222e-05 73.49565217391304 9.055385138137417 1.0 1.0
59900.81445997238 3.472222222222222e-05 56.66086956521739 8.246211251235321 1.0 1.0
59900.814494694605 3.472222222222222e-05 64.6608695652174 8.717797887081348 1.0 1.0
59900.81452941683 3.472222222222222e-05 80.91304347826087 9.38083151964686 1.0 1.0
59900.81456413905 3.472222222222222e-05 81.49565217391304 9.486832980505138 1.0 1.0
59900.814598861274 3.472222222222222e-05 72.49565217391304 9.0 1.0 1.0
59900.8146335835 3.472222222222222e-05 71.40869565217392 9.327379053088816 1.0 1.0
59900.81466830572 3.472222222222222e-05 79.24347826086957 9.591663046625438 1.0 1.0
59900.81470302794 3.472222222222222e-05 74.07826086956521 9.165151389911681 1.0 1.0
59900.81473775017 3.472222222222222e-05 64.49565217391304 8.54400374531753 1.0 1.0
59900.81477247239 3.472222222222222e-05 62.243478260869566 8.660254037844387 1.0 1.0
59900.81480719461 3.472222222222222e-05 68.16521739130435 8.426149773176359 1.0 1.0
59900.814841916836 3.472222222222222e-05 70.6608695652174 9.055385138137417 1.0 1.0
59900.81487663906 3.472222222222222e-05 76.49565217391304 9.219544457292887 1.0 1.0
59900.81491136128 3.472222222222222e-05 42.495652173913044 7.14142842854285 1.0 1.0
59900.814946083505 3.472222222222222e-05 77.24347826086957 9.486832980505138 1.0 1.0
59900.81498080573 3.472222222222222e-05 70.99130434782609 9.38083151964686 1.0 1.0
59900.81501552795 3.472222222222222e-05 56.99130434782609 8.602325267042627 1.0 1.0
59900.815050250174 3.472222222222222e-05 66.33043478260869 8.48528137423857 1.0 1.0
59900.8150849724 3.472222222222222e-05 71.07826086956521 9.0 1.0 1.0
59900.81511969462 3.472222222222222e-05 54.91304347826087 7.874007874011811 1.0 1.0
59900.81515441684 3.472222222222222e-05 57.495652173913044 8.12403840463596 1.0 1.0
59900.815189139066 3.472222222222222e-05 67.57391304347826 9.273618495495702 1.0 1.0
59900.81522386129 3.472222222222222e-05 59.91304347826087 8.18535277187245 1.0 1.0
59900.81525858351 3.472222222222222e-05 75.91304347826087 9.1104335791443 1.0 1.0
59900.815293305735 3.472222222222222e-05 70.07826086956521 8.944271909999157 1.0 1.0
59900.81532802796 3.472222222222222e-05 68.91304347826087 8.717797887081348 1.0 1.0
59900.81536275018 3.472222222222222e-05 70.74782608695652 8.660254037844386 1.0 1.0
59900.815397472405 3.472222222222222e-05 64.49565217391304 8.54400374531753 1.0 1.0
59900.81543219463 3.472222222222222e-05 73.33043478260869 8.88819441731559 1.0 1.0
59900.81546691685 3.472222222222222e-05 52.82608695652174 8.18535277187245 1.0 1.0
59900.815501639074 3.472222222222222e-05 51.82608695652174 8.12403840463596 1.0 1.0
59900.8155363613 3.472222222222222e-05 48.495652173913044 7.54983443527075 1.0 1.0
59900.81557108352 3.472222222222222e-05 63.74782608695652 8.24621125123532 1.0 1.0
59900.81560580574 3.472222222222222e-05 66.49565217391304 8.660254037844387 1.0 1.0
59900.815640527966 3.472222222222222e-05 62.74782608695652 8.18535277187245 1.0 1.0
59900.81567525019 3.472222222222222e-05 60.495652173913044 8.306623862918075 1.0 1.0
59900.81570997241 3.472222222222222e-05 60.243478260869566 8.54400374531753 1.0 1.0
59900.815744694635 3.472222222222222e-05 46.495652173913044 7.416198487095663 1.0 1.0
59900.81577941686 3.472222222222222e-05 61.243478260869566 8.602325267042627 1.0 1.0
59900.81581413908 3.472222222222222e-05 57.66086956521739 8.306623862918075 1.0 1.0
59900.815848861304 3.472222222222222e-05 41.495652173913044 7.0710678118654755 1.0 1.0
59900.81588358353 3.472222222222222e-05 61.495652173913044 8.366600265340756 1.0 1.0
59900.81591830575 3.472222222222222e-05 60.582608695652176 7.87400787401181 1.0 1.0
59900.81595302797 3.472222222222222e-05 75.33043478260869 9.0 1.0 1.0
59900.8159877502 3.472222222222222e-05 55.40869565217391 8.426149773176359 1.0 1.0
59900.81602247242 3.472222222222222e-05 60.07826086956522 8.366600265340756 1.0 1.0
59900.81605719464 3.472222222222222e-05 71.91304347826087 8.888194417315589 1.0 1.0
59900.816091916866 3.472222222222222e-05 67.74782608695652 8.48528137423857 1.0 1.0
59900.81612663909 3.472222222222222e-05 65.07826086956521 8.660254037844387 1.0 1.0
59900.81616136131 3.472222222222222e-05 93.16521739130435 9.797958971132713 1.0 1.0
59900.816196083535 3.472222222222222e-05 79.91304347826087 9.327379053088816 1.0 1.0
59900.81623080576 3.472222222222222e-05 69.33043478260869 8.660254037844387 1.0 1.0
59900.81626552798 3.472222222222222e-05 75.91304347826087 9.1104335791443 1.0 1.0
59900.816300250204 3.472222222222222e-05 67.07826086956521 8.774964387392123 1.0 1.0
59900.81633497243 3.472222222222222e-05 64.24347826086957 8.774964387392123 1.0 1.0
59900.81636969465 3.472222222222222e-05 67.91304347826087 8.660254037844387 1.0 1.0
59900.81640441687 3.472222222222222e-05 65.33043478260869 8.426149773176359 1.0 1.0
59900.8164391391 3.472222222222222e-05 65.33043478260869 8.426149773176359 1.0 1.0
59900.81647386132 3.472222222222222e-05 63.07826086956522 8.544003745317532 1.0 1.0
59900.81650858354 3.472222222222222e-05 52.495652173913044 7.810249675906654 1.0 1.0
59900.816543305766 3.472222222222222e-05 75.49565217391304 9.165151389911681 1.0 1.0
59900.81657802799 3.472222222222222e-05 70.33043478260869 8.717797887081346 1.0 1.0
59900.81661275021 3.472222222222222e-05 76.6608695652174 9.38083151964686 1.0 1.0
59900.816647472435 3.472222222222222e-05 58.07826086956522 8.246211251235321 1.0 1.0
59900.81668219466 3.472222222222222e-05 66.07826086956521 8.717797887081348 1.0 1.0
59900.81671691688 3.472222222222222e-05 59.165217391304346 7.874007874011811 1.0 1.0
59900.816751639104 3.472222222222222e-05 58.495652173913044 8.185352771872449 1.0 1.0
59900.81678636133 3.472222222222222e-05 62.66086956521739 8.602325267042628 1.0 1.0
59900.81682108355 3.472222222222222e-05 76.6608695652174 9.38083151964686 1.0 1.0
59900.81685580577 3.472222222222222e-05 71.16521739130435 8.602325267042627 1.0 1.0
59900.816890527996 3.472222222222222e-05 72.74782608695652 8.774964387392123 1.0 1.0
59900.81692525022 3.472222222222222e-05 71.6608695652174 9.1104335791443 1.0 1.0
59900.81695997244 3.472222222222222e-05 62.3304347826087 8.246211251235321 1.0 1.0
59900.816994694665 3.472222222222222e-05 73.74782608695652 8.831760866327848 1.0 1.0
59900.81702941689 3.472222222222222e-05 61.82608695652174 8.717797887081348 1.0 1.0
59900.81706413911 3.472222222222222e-05 65.24347826086957 8.831760866327848 1.0 1.0
59900.817098861335 3.472222222222222e-05 67.49565217391304 8.717797887081348 1.0 1.0
59900.81713358356 3.472222222222222e-05 72.49565217391304 9.0 1.0 1.0
59900.81716830578 3.472222222222222e-05 60.3304347826087 8.12403840463596 1.0 1.0
59900.817203028004 3.472222222222222e-05 75.16521739130435 8.831760866327848 1.0 1.0
59900.81723775023 3.472222222222222e-05 59.74782608695652 7.999999999999999 1.0 1.0
59900.81727247245 3.472222222222222e-05 55.91304347826087 7.937253933193772 1.0 1.0
59900.81730719467 3.472222222222222e-05 61.3304347826087 8.18535277187245 1.0 1.0
59900.817341916896 3.472222222222222e-05 77.91304347826087 9.219544457292889 1.0 1.0
59900.81737663912 3.472222222222222e-05 72.24347826086957 9.219544457292889 1.0 1.0
59900.81741136134 3.472222222222222e-05 73.74782608695652 8.831760866327848 1.0 1.0
59900.817446083565 3.472222222222222e-05 66.91304347826087 8.602325267042627 1.0 1.0
59900.81748080579 3.472222222222222e-05 60.3304347826087 8.12403840463596 1.0 1.0
59900.81751552801 3.472222222222222e-05 74.74782608695652 8.88819441731559 1.0 1.0
59900.817550250234 3.472222222222222e-05 72.91304347826087 8.94427190999916 1.0 1.0
59900.81758497246 3.472222222222222e-05 62.74782608695652 8.18535277187245 1.0 1.0
59900.81761969468 3.472222222222222e-05 50.74782608695652 7.416198487095662 1.0 1.0
59900.817654416904 3.472222222222222e-05 86.74782608695652 9.539392014169456 1.0 1.0
59900.81768913913 3.472222222222222e-05 67.07826086956521 8.774964387392123 1.0 1.0
59900.81772386135 3.472222222222222e-05 73.74782608695652 8.831760866327848 1.0 1.0
59900.81775858357 3.472222222222222e-05 73.6608695652174 9.219544457292889 1.0 1.0
59900.817793305796 3.472222222222222e-05 70.33043478260869 8.717797887081346 1.0 1.0
59900.81782802802 3.472222222222222e-05 58.495652173913044 8.185352771872449 1.0 1.0
59900.81786275024 3.472222222222222e-05 71.91304347826087 8.888194417315589 1.0 1.0
59900.817897472465 3.472222222222222e-05 49.582608695652176 7.14142842854285 1.0 1.0
59900.81793219469 3.472222222222222e-05 62.495652173913044 8.426149773176357 1.0 1.0
59900.81796691691 3.472222222222222e-05 63.66086956521739 8.660254037844387 1.0 1.0
59900.818001639134 3.472222222222222e-05 71.07826086956521 9.0 1.0 1.0
59900.81803636136 3.472222222222222e-05 60.3304347826087 8.12403840463596 1.0 1.0
59900.81807108358 3.472222222222222e-05 55.3304347826087 7.810249675906654 1.0 1.0
59900.8181058058 3.472222222222222e-05 54.3304347826087 7.745966692414834 1.0 1.0
59900.81814052803 3.472222222222222e-05 49.495652173913044 7.615773105863908 1.0 1.0
59900.81817525025 3.472222222222222e-05 68.33043478260869 8.602325267042627 1.0 1.0
59900.81820997247 3.472222222222222e-05 61.07826086956522 8.426149773176359 1.0 1.0
59900.818244694696 3.472222222222222e-05 53.40869565217391 8.306623862918075 1.0 1.0
59900.81827941692 3.472222222222222e-05 54.82608695652174 8.306623862918075 1.0 1.0
59900.81831413914 3.472222222222222e-05 46.243478260869566 7.681145747868609 1.0 1.0
59900.818348861365 3.472222222222222e-05 62.3304347826087 8.246211251235321 1.0 1.0
59900.81838358359 3.472222222222222e-05 69.16521739130435 8.48528137423857 1.0 1.0
59900.81841830581 3.472222222222222e-05 56.3304347826087 7.874007874011811 1.0 1.0
59900.818453028034 3.472222222222222e-05 60.3304347826087 8.12403840463596 1.0 1.0
59900.81848775026 3.472222222222222e-05 68.07826086956521 8.831760866327848 1.0 1.0
59900.81852247248 3.472222222222222e-05 73.07826086956521 9.1104335791443 1.0 1.0
59900.8185571947 3.472222222222222e-05 63.91304347826087 8.426149773176359 1.0 1.0
59900.81859191693 3.472222222222222e-05 55.3304347826087 7.810249675906654 1.0 1.0
59900.81862663915 3.472222222222222e-05 67.24347826086957 8.94427190999916 1.0 1.0
59900.81866136137 3.472222222222222e-05 72.74782608695652 8.774964387392123 1.0 1.0
59900.818696083596 3.472222222222222e-05 74.49565217391304 9.1104335791443 1.0 1.0
59900.81873080582 3.472222222222222e-05 75.74782608695652 8.94427190999916 1.0 1.0
59900.81876552804 3.472222222222222e-05 62.495652173913044 8.426149773176357 1.0 1.0
59900.818800250265 3.472222222222222e-05 62.3304347826087 8.246211251235321 1.0 1.0
59900.81883497249 3.472222222222222e-05 67.33043478260869 8.54400374531753 1.0 1.0
59900.81886969471 3.472222222222222e-05 60.74782608695652 8.06225774829855 1.0 1.0
59900.818904416934 3.472222222222222e-05 55.91304347826087 7.937253933193772 1.0 1.0
59900.81893913916 3.472222222222222e-05 62.91304347826087 8.366600265340754 1.0 1.0
59900.81897386138 3.472222222222222e-05 61.243478260869566 8.602325267042627 1.0 1.0
59900.8190085836 3.472222222222222e-05 56.91304347826087 7.999999999999999 1.0 1.0
59900.819043305826 3.472222222222222e-05 67.74782608695652 8.48528137423857 1.0 1.0
59900.81907802805 3.472222222222222e-05 58.495652173913044 8.185352771872449 1.0 1.0
59900.81911275027 3.472222222222222e-05 51.07826086956522 7.810249675906654 1.0 1.0
59900.819147472495 3.472222222222222e-05 79.33043478260869 9.219544457292887 1.0 1.0
59900.81918219472 3.472222222222222e-05 53.82608695652174 8.246211251235321 1.0 1.0
59900.81921691694 3.472222222222222e-05 61.07826086956522 8.426149773176359 1.0 1.0
59900.819251639165 3.472222222222222e-05 52.582608695652176 7.3484692283495345 1.0 1.0
59900.81928636139 3.472222222222222e-05 83.16521739130435 9.273618495495704 1.0 1.0
59900.81932108361 3.472222222222222e-05 56.3304347826087 7.874007874011811 1.0 1.0
59900.819355805834 3.472222222222222e-05 65.33043478260869 8.426149773176359 1.0 1.0
59900.81939052806 3.472222222222222e-05 68.49565217391304 8.774964387392123 1.0 1.0
59900.81942525028 3.472222222222222e-05 54.495652173913044 7.937253933193772 1.0 1.0
59900.8194599725 3.472222222222222e-05 57.91304347826087 8.062257748298551 1.0 1.0
59900.819494694726 3.472222222222222e-05 62.40869565217391 8.831760866327848 1.0 1.0
59900.81952941695 3.472222222222222e-05 89.58260869565217 9.539392014169456 1.0 1.0
59900.81956413917 3.472222222222222e-05 65.07826086956521 8.660254037844387 1.0 1.0
59900.819598861395 3.472222222222222e-05 68.6608695652174 8.944271909999157 1.0 1.0
59900.81963358362 3.472222222222222e-05 71.16521739130435 8.602325267042627 1.0 1.0
59900.81966830584 3.472222222222222e-05 75.49565217391304 9.165151389911681 1.0 1.0
59900.819703028064 3.472222222222222e-05 51.07826086956522 7.810249675906654 1.0 1.0
59900.81973775029 3.472222222222222e-05 64.33043478260869 8.366600265340756 1.0 1.0
59900.81977247251 3.472222222222222e-05 73.33043478260869 8.88819441731559 1.0 1.0
59900.81980719473 3.472222222222222e-05 56.91304347826087 7.999999999999999 1.0 1.0
59900.81984191696 3.472222222222222e-05 66.49565217391304 8.660254037844387 1.0 1.0
59900.81987663918 3.472222222222222e-05 53.66086956521739 8.06225774829855 1.0 1.0
59900.8199113614 3.472222222222222e-05 51.3304347826087 7.54983443527075 1.0 1.0
59900.819946083626 3.472222222222222e-05 58.243478260869566 8.426149773176359 1.0 1.0
59900.81998080585 3.472222222222222e-05 63.74782608695652 8.24621125123532 1.0 1.0
59900.82001552807 3.472222222222222e-05 62.07826086956522 8.48528137423857 1.0 1.0
59900.820050250295 3.472222222222222e-05 59.165217391304346 7.874007874011811 1.0 1.0
59900.82008497252 3.472222222222222e-05 59.243478260869566 8.48528137423857 1.0 1.0
59900.82011969474 3.472222222222222e-05 59.82608695652174 8.602325267042627 1.0 1.0
59900.820154416964 3.472222222222222e-05 62.74782608695652 8.18535277187245 1.0 1.0
59900.82018913919 3.472222222222222e-05 66.33043478260869 8.48528137423857 1.0 1.0
59900.82022386141 3.472222222222222e-05 61.3304347826087 8.18535277187245 1.0 1.0
59900.82025858363 3.472222222222222e-05 57.495652173913044 8.12403840463596 1.0 1.0
59900.82029330586 3.472222222222222e-05 62.0 7.874007874011811 1.0 1.0
59900.82032802808 3.472222222222222e-05 58.495652173913044 8.185352771872449 1.0 1.0
59900.8203627503 3.472222222222222e-05 68.16521739130435 8.426149773176359 1.0 1.0
59900.820397472526 3.472222222222222e-05 55.165217391304346 7.615773105863909 1.0 1.0
59900.82043219475 3.472222222222222e-05 65.58260869565217 8.18535277187245 1.0 1.0
59900.82046691697 3.472222222222222e-05 63.165217391304346 8.12403840463596 1.0 1.0
59900.820501639195 3.472222222222222e-05 75.91304347826087 9.1104335791443 1.0 1.0
59900.82053636142 3.472222222222222e-05 62.3304347826087 8.246211251235321 1.0 1.0
59900.82057108364 3.472222222222222e-05 60.66086956521739 8.48528137423857 1.0 1.0
59900.820605805864 3.472222222222222e-05 58.66086956521739 8.366600265340756 1.0 1.0
59900.82064052809 3.472222222222222e-05 44.495652173913044 7.280109889280518 1.0 1.0
59900.82067525031 3.472222222222222e-05 41.3304347826087 6.855654600401044 1.0 1.0
59900.82070997253 3.472222222222222e-05 60.3304347826087 8.12403840463596 1.0 1.0
59900.820744694756 3.472222222222222e-05 59.3304347826087 8.06225774829855 1.0 1.0
59900.82077941698 3.472222222222222e-05 51.243478260869566 8.0 1.0 1.0
59900.8208141392 3.472222222222222e-05 58.3304347826087 8.0 1.0 1.0
59900.820848861425 3.472222222222222e-05 49.74782608695652 7.3484692283495345 1.0 1.0
59900.82088358365 3.472222222222222e-05 38.74782608695652 6.557438524302001 1.0 1.0
59900.82091830587 3.472222222222222e-05 36.91304347826087 6.6332495807108 1.0 1.0
59900.820953028095 3.472222222222222e-05 39.165217391304346 6.48074069840786 1.0 1.0
59900.82098775032 3.472222222222222e-05 15.495652173913044 4.898979485566356 1.0 1.0
59900.82102247254 3.472222222222222e-05 8.330434782608696 3.7416573867739418 1.0 1.0
59900.821057194764 3.472222222222222e-05 6.747826086956522 3.3166247903554003 1.0 1.0
59900.82109191699 3.472222222222222e-05 11.330434782608696 4.123105625617661 1.0 1.0
59900.82112663921 3.472222222222222e-05 10.165217391304347 3.605551275463989 1.0 1.0
59900.82116136143 3.472222222222222e-05 2.3304347826086955 2.8284271247461903 1.0 1.0
59900.821196083656 3.472222222222222e-05 6.747826086956522 3.3166247903554003 1.0 1.0
59900.82123080588 3.472222222222222e-05 3.9130434782608696 3.3166247903554 1.0 1.0
59900.8212655281 3.472222222222222e-05 6.913043478260869 3.7416573867739413 1.0 1.0
59900.821300250325 3.472222222222222e-05 2.0782608695652174 3.464101615137755 1.0 1.0
59900.82133497255 3.472222222222222e-05 4.913043478260869 3.464101615137755 1.0 1.0
59900.82136969477 3.472222222222222e-05 1.4956521739130437 3.1622776601683795 1.0 1.0
59900.821404416994 3.472222222222222e-05 4.3304347826086955 3.1622776601683795 1.0 1.0
59900.82143913922 3.472222222222222e-05 3.747826086956522 2.8284271247461903 1.0 1.0
59900.82147386144 3.472222222222222e-05 4.078260869565217 3.7416573867739418 1.0 1.0
59900.821508583664 3.472222222222222e-05 4.3304347826086955 3.1622776601683795 1.0 1.0
59900.82154330589 3.472222222222222e-05 6.747826086956522 3.3166247903554003 1.0 1.0
59900.82157802811 3.472222222222222e-05 3.4956521739130437 3.4641016151377544 1.0 1.0
59900.82161275033 3.472222222222222e-05 4.747826086956522 2.9999999999999996 1.0 1.0
59900.821647472556 3.472222222222222e-05 4.3304347826086955 3.1622776601683795 1.0 1.0
59900.82168219478 3.472222222222222e-05 1.9130434782608696 3.0 1.0 1.0
59900.821716917 3.472222222222222e-05 3.747826086956522 2.8284271247461903 1.0 1.0
59900.821751639225 3.472222222222222e-05 1.4956521739130437 3.1622776601683795 1.0 1.0
59900.82178636145 3.472222222222222e-05 1.3304347826086957 2.6457513110645907 1.0 1.0
59900.82182108367 3.472222222222222e-05 1.2434782608695656 3.7416573867739413 1.0 1.0
59900.821855805894 3.472222222222222e-05 3.4956521739130437 3.4641016151377544 1.0 1.0
59900.82189052812 3.472222222222222e-05 4.913043478260869 3.464101615137755 1.0 1.0
59900.82192525034 3.472222222222222e-05 8.165217391304347 3.3166247903554 1.0 1.0
59900.82195997256 3.472222222222222e-05 14.165217391304347 4.123105625617661 1.0 1.0
59900.82199469479 3.472222222222222e-05 15.078260869565216 5.0 1.0 1.0
59900.82202941701 3.472222222222222e-05 16.078260869565216 5.099019513592785 1.0 1.0
59900.82206413923 3.472222222222222e-05 44.74782608695652 7.0 1.0 1.0
59900.822098861456 3.472222222222222e-05 41.3304347826087 6.855654600401044 1.0 1.0
59900.82213358368 3.472222222222222e-05 48.74782608695652 7.280109889280519 1.0 1.0
59900.8221683059 3.472222222222222e-05 43.66086956521739 7.416198487095663 1.0 1.0
59900.822203028125 3.472222222222222e-05 42.82608695652174 7.54983443527075 1.0 1.0
59900.82223775035 3.472222222222222e-05 54.91304347826087 7.874007874011811 1.0 1.0
